source_node,destination_node
1510858,1594318
1354702,1417863
1123060,123883
339030,1264400
1266677,1673544
369228,1284619
1233939,787642
523633,454155
927586,570048
115089,736055
945915,1421103
366274,1512358
882963,821785
1145232,1108119
910931,1667564
1660808,1116301
597692,279374
195660,488959
246616,1798046
732429,883578
82792,217600
449602,66275
772911,67836
1777577,1281683
758468,788593
772778,1590877
344121,1421118
385377,1095151
1236906,118789
974131,1603267
743877,343938
1848863,1041931
1532686,1784140
993895,750751
686313,1503085
1124598,36344
1530206,1300718
489497,244576
1644292,418863
934832,810633
396326,1139407
1749912,157755
1410561,897547
453670,1629191
1371728,1646240
1329275,955451
1466624,778087
1498325,394247
1707472,1162687
737040,219635
639569,1421676
432403,1694483
1213941,313675
382858,1702632
1200225,1178416
439751,1803920
819955,577938
221205,1442998
586217,1201690
1823150,612372
762664,579193
304984,736910
150553,310357
129962,618487
983327,1018564
4547,687474
1610364,1152151
1714529,1009428
501333,26558
1555871,837412
1146402,344164
1855052,148154
1727387,1260095
1113126,1498
821534,474488
936276,1553846
127129,977393
965533,1430643
312010,1156814
852186,154544
967594,878539
282752,101689
1291024,1704925
313296,1753919
605266,552334
784571,1858367
413264,1616313
151410,1141764
147226,1325263
346628,1315791
494867,1248775
1482620,321305
1025761,939590
54376,284322
461126,741074
1416807,1192295
1226513,1616722
468066,1247102
1387646,1368421
472738,251314
1448871,864761
1713636,1684932
644765,66655
1421028,275663
822834,911716
1826502,1761005
1086893,965554
787984,275976
588328,683915
1315975,19826
394728,1221981
393388,818629
1320412,1380589
1485840,1808722
728460,1797308
95174,1770221
1123031,1538591
435910,866046
462877,1667424
404961,765735
1683668,1304192
600663,944104
816365,1113601
533767,879770
5488,1085944
15595,1281960
1772448,1656800
435996,1830628
670155,1546235
45812,341505
1485707,57886
1379108,797192
230102,1297540
1830469,1850783
222702,1368580
1742190,1011804
1526685,191908
950440,447344
1384966,101834
1664227,799145
105822,382495
37341,285766
1687070,1100439
1691256,1693246
1669543,1104086
1652621,214155
607595,1768917
753802,240542
40671,1187645
1329485,537920
1490412,717553
1471674,1048181
1183178,271569
1479756,1562903
46508,1098102
513331,1162009
944880,1738943
52819,1710886
826723,908422
595426,730308
1371878,1344512
1003796,225766
1490011,797713
1348308,1385414
1064655,774345
1747172,1776230
369187,559087
988725,512607
1297757,1715585
913197,1796067
631189,1282812
1446177,1453864
691721,364691
355254,472687
514266,258585
1315517,1826650
618713,1702484
1205789,1350552
1807099,518484
1639604,1293137
109076,1358623
620785,997310
1257645,16831
359337,307274
493024,1017415
1645878,366712
470508,1254669
1805041,533664
290450,1388988
582349,1118301
1608470,970511
855454,1659888
1844401,48135
1578668,129954
1611285,840539
1203597,1191353
1569086,118071
1653639,586654
1749984,936274
1284615,122700
1078563,1778075
325419,1717312
811592,797376
501247,598180
1009365,691033
1713357,1645471
174199,1217018
1861465,639427
595662,122745
334091,546626
523335,1056843
1700808,1571837
1794669,1653370
942356,709147
839933,143332
1115905,1292412
1064096,1595238
1578717,138400
970657,265565
217808,1117816
1434697,1010569
169225,736327
1251834,1475149
634199,568656
1666206,1742872
854468,1374431
484854,1401441
173088,352166
1123578,248181
968982,1378501
1764050,506077
1399219,113927
41065,1318766
837160,571064
1523401,879859
568692,1773867
156341,1213527
1472299,563170
1377402,75735
76896,310041
471874,257387
1778002,1629521
1497135,420839
834362,942201
1574345,789269
1034696,1529052
757171,1711953
978644,928642
730817,888931
1745656,1698277
1685982,69845
1836942,938091
1795089,1266654
1331232,1696504
1789074,1062903
1574091,454406
782877,1183661
1134606,795021
576354,945967
954683,302482
1047169,1755256
298579,1149441
1521371,636983
1771768,1395071
78602,582953
38943,782419
1233953,1228773
1102495,899492
784957,1298333
360664,949314
1103501,549923
1229465,649431
838606,732039
1812779,129412
351220,110151
1026509,895500
1784281,1094016
1217444,1464740
1023486,66027
1182081,130660
106823,1131650
731758,1105599
1303827,24533
1503080,76388
1470060,748873
169517,419466
1227122,1025273
236261,903598
599304,859540
1023620,1460334
1327859,1799214
1564027,1809053
1606788,669626
231930,886015
1854330,529099
1684600,1121589
364728,1732564
560804,1157604
272038,29817
1823427,52589
1197455,1288971
918988,524715
67960,577599
756706,304870
480201,124177
837481,984106
1073359,1052086
616094,153256
1118240,1196313
21309,1575933
296264,1322748
617378,206598
762900,149394
1444550,787162
419060,629130
561205,1753077
1366733,827229
1072465,997811
871649,1266326
1035439,643805
188091,1677105
647664,301094
1068104,1590761
823333,1024184
155113,371883
413294,1391141
1404624,999836
860830,1311841
1766483,36026
757622,227062
1659719,1447236
1619645,1126923
1418211,393799
1135326,275700
1709674,1773135
399450,708321
1510854,320369
1543278,146124
406127,545304
143246,1543962
1429284,1742231
1480625,40850
536518,1027002
1302011,1339161
183592,635144
691631,1609190
665131,1822326
1021854,1607611
255089,676531
1841215,1807391
1250516,475394
108598,1056646
1727903,1759557
1503699,905457
199599,920273
956938,744334
1572942,1872
1052103,1118107
1729115,275993
791002,164712
21302,942383
1076505,1618880
515281,1499845
1805767,60160
1011377,1765535
1754948,1481249
1085715,1190553
184709,45132
1006136,921494
10492,1092562
385265,303951
615839,463422
1463250,933493
1006086,140097
719925,840218
511740,1226173
1150221,568549
1670879,144466
556202,1236240
1551639,824238
1340477,523831
880493,973726
230370,1639221
254463,1128504
1677512,713562
1239144,1359781
684546,973916
1063794,1400605
589468,877744
1117535,181004
1113981,157254
913871,1644762
262112,1299763
957696,326005
915698,878720
1337377,522517
1669933,1520057
573662,913386
733364,1601907
1858318,1731993
777794,1675004
1627214,1429506
379589,1060832
925727,494858
1025935,347773
1160767,579871
740674,488206
1611183,1141859
1526717,1069583
665178,1824777
1523415,1085579
1564175,465568
192315,1138168
1292381,1077046
1575574,1453511
323097,825707
1237257,1532884
253031,480010
190971,662517
307357,487950
580096,809773
421738,1571702
1640432,453623
1672252,538643
193542,620978
390136,882198
1778075,1078563
1842448,1302993
1828068,1387470
507472,65276
1467588,1204729
1475151,1445788
627911,16076
756048,1634133
613027,467683
234693,1024174
1047100,758115
1506519,1604205
1600843,836087
1266294,464310
42164,1772144
379892,573117
602677,1553771
492404,948338
1778702,1470105
1250669,286084
1719976,349355
1673975,310415
1166562,1609733
1057251,315747
1537132,1265002
870198,1357054
1823000,608931
1552124,509098
201599,761342
1385029,908950
952338,1273034
1029592,741175
905557,1261518
706202,1755104
1404306,1576025
1400858,867242
611779,1340873
131608,3114
402724,1657005
1195406,1512064
906569,1615096
1206109,515382
1061658,173425
1512873,1246333
447703,314260
195169,712083
32897,63532
309730,1602406
631900,631369
754202,372025
22197,867039
484553,94024
1278798,776053
1704115,1466934
1349833,1351491
667019,1605496
298647,1524857
1719901,907914
478966,1654233
1745628,1746724
1421225,143687
269864,1570424
158826,1560517
550084,1439333
1735521,1845195
335137,1011966
1559654,1146227
1790206,879050
139476,1048347
751708,284962
696839,988520
1603051,1587970
1847609,1075976
1596831,624705
1036100,200049
753776,949288
416226,628225
661328,1667296
1151779,549771
761069,865826
864267,424780
1519287,953015
1212882,133214
1565665,1350766
1771910,29392
1429278,439170
1744513,746846
80115,902516
1789099,267829
1405663,1809525
1669870,1310642
233572,1183171
307399,75515
1516265,1669796
435538,1846035
506163,433472
1490007,803580
514117,652041
856853,1334345
579776,629871
156771,1755069
730853,392029
1370727,1059766
35375,1728361
1843332,1542097
1168374,1804261
1215176,1434501
996642,1376906
1673063,1365092
576801,502286
1813785,1150057
1514095,385311
1323815,793596
1249442,799899
672899,612401
1839098,1077877
1402236,685214
772523,1720938
1714404,1594540
206756,1467977
1715714,1451294
1210589,1708187
1654013,35804
345217,1418037
1664786,958646
1305385,1086909
30628,579936
1688394,1178825
488661,1446670
582349,1692338
1138349,283208
925609,1708162
277166,457023
1656507,85796
504459,1543617
538635,1077187
365844,411187
1435706,627624
1372087,1383323
361420,1353724
1405561,1759862
1365259,1237095
1515065,939443
543315,1188865
1463430,1395311
1053722,1229784
943201,1448754
23197,207506
1403054,1707410
404099,1603501
1640993,1239315
1276008,28325
1627807,1593861
627561,1328903
871391,1187148
739994,962939
1553154,531567
931867,725905
772401,24307
262148,1855393
1121660,441518
1779850,1634603
108347,803674
32467,1142256
583852,1264976
295475,1344857
504808,1204830
1294531,15621
1689957,404790
1395865,1314198
123419,1679647
1661641,1020798
1113901,1420434
1538811,1625924
1242686,570321
475268,515483
207964,174578
1589402,117429
1221779,1514814
907743,331666
52495,1521971
903328,957976
344753,536730
1709230,1861326
333828,347182
225852,41370
757329,48024
78016,313827
1767328,1081926
1088113,1020864
1229269,1335337
981606,1684229
1283945,1092805
718185,1563702
280237,982390
256712,594081
1218445,1811888
1014979,1295199
1067155,658236
1173407,791697
1407392,978209
652243,1219835
1675451,844613
131530,689168
181797,1614339
1175096,1007184
1501304,58869
851704,939495
374566,1635319
492488,1035555
1729543,1742231
711825,282115
1189179,568301
1780318,163879
706481,616186
147781,801534
1223921,428797
268192,1401299
250578,1165904
570291,1117099
281602,1069004
178471,670467
132606,1827244
716333,781885
537374,1711990
2871,1316311
298589,1463581
93389,12288
665014,518616
510956,849979
133815,1457276
672189,141577
391181,945369
1740610,346361
1792461,1147755
1346481,864507
796520,74662
1138677,1342214
1853884,92954
1385062,1244210
819924,872983
335051,16161
835362,1123724
1557086,1601243
78350,1171374
625198,1485150
587018,1278266
604615,737091
131917,41309
1441010,42015
351681,293638
17860,1016599
549621,699454
1136569,547147
1152045,268786
455369,262341
220571,1292875
1568460,299757
233866,1368697
1568943,1556068
509297,103915
573421,1129200
1315166,206608
1074749,402696
161155,467740
57495,943690
66109,1632090
1654705,1465599
1629880,940219
1593308,38434
236674,637040
1407751,348022
1584758,762056
1030038,1501611
1789980,1399619
509579,1458653
1275719,331950
1821768,1242249
120624,837727
1386627,1294130
1279413,872136
1413148,535772
126099,703204
711329,1263960
1281017,17345
362717,1811024
237333,615308
1529629,422950
764884,846675
529911,1123635
124179,1155774
911460,835258
1394247,1296466
1202404,22653
935079,578214
1702856,1660645
1354802,519358
1066660,727358
364410,1556888
166964,791446
156081,499612
1788550,1839621
404390,1755451
1514904,1333878
274781,1432551
1347927,1653433
1014792,1395435
1364008,180297
1220807,472213
1719203,189504
401113,1113264
205632,253138
1523651,814539
1336235,1376831
1349542,407229
1565535,1357500
1661398,1735283
194861,1397213
832120,16596
1609870,645018
1053852,56582
1625954,458664
720045,234158
810514,1323481
1601048,1527214
1401139,1268039
92413,1836357
736469,628120
594690,1608460
1482147,1632403
331866,1240971
438477,1326242
1373522,1467383
1739537,1123142
920537,255804
432465,863442
961187,769948
1146446,430698
702132,358244
60693,1605139
1509298,1452498
1470602,1428163
1440604,351627
1762826,178853
1521612,980677
647882,459121
173088,1650206
1233511,487253
837481,1330925
654503,872284
539883,1345258
183765,372929
69934,1635313
1696767,56380
248450,1570283
297658,1521898
169789,1764761
1315449,1485666
839078,711039
1549482,579388
1344776,1071725
1198983,777701
324686,1559844
1094233,640756
1807322,2150
871386,812633
1565878,172295
1648767,565738
966532,1472096
1152735,1707311
1723099,86842
1134042,601647
1614938,1742393
959914,817290
209512,927854
1607103,967665
108306,601255
689592,921747
1457021,1690716
1513572,1468046
1371266,1357683
427832,1390537
485103,780105
783344,1140104
1056885,249031
1662037,344231
1589879,583444
1238321,1135326
597308,737512
187977,1101172
1834483,1169414
1506250,68832
1021730,1607721
1156959,1045458
1321786,516319
1827600,618469
432907,503994
1502546,1210233
882332,1430252
727398,735176
665309,1139514
474943,799882
1265153,1492179
1730883,1811144
187527,365687
1329924,1514943
1229720,17179
1109943,179132
1153271,754703
414095,718486
1450153,851173
887331,562870
206538,940267
1094972,314532
1552250,113848
89210,33014
299930,35890
832426,57023
1069925,882826
671912,1747260
820373,1490698
280104,661947
489546,720952
234005,1664682
1175497,882278
429296,972876
851355,1445524
1272965,1152050
189616,335838
266100,244327
1676633,1298392
312015,741852
1317166,422991
988829,1189669
841151,405088
896931,1130158
155363,1560107
1249552,1225160
328948,100678
156238,1850400
715472,1409740
524656,1052181
1580942,364732
101505,242004
1336294,1545398
1097362,1255947
688495,1362101
1231912,1761144
494675,1334090
1534562,1498350
269297,37532
92416,724193
35660,536034
399959,114017
1838746,370829
692518,592937
1547274,132644
63758,524223
1502563,90950
175534,240735
1849003,1147860
1307832,1070628
749645,1244651
1370583,801746
1536786,31987
801671,1750474
261447,433746
1316621,859235
799553,907193
380572,709266
412651,1755418
626776,799736
704506,986202
624952,579195
731853,764837
1660271,303718
1055109,1682213
556417,651150
832054,1170290
973451,1722466
886953,235080
345718,940511
1137835,1629088
1735417,834653
291797,661996
1644698,867436
588494,1626220
1517570,1846500
1550028,673999
1481430,1594708
1805656,1754741
1691655,22385
9257,851853
896177,130409
1046798,1442334
864061,686959
1807822,1614876
1692989,823275
1553859,141770
1561054,951769
1370172,1456871
1068102,1493011
1514393,122539
94355,1052764
872086,776813
1837066,1494594
312588,784319
404372,50030
1042187,265994
1663904,1226688
1543105,1796020
133632,889786
298305,712703
797358,643779
533518,1632025
733816,213679
1191979,648198
1769250,1512356
838385,1179207
531572,493028
593094,982863
243201,1606787
1188027,378208
1403485,1222876
121750,1239478
332883,1530776
1504152,1533797
680884,1089861
1286858,976560
1626962,937153
938233,701522
68323,618242
170072,1789845
307230,1276204
901187,1224757
1860786,1734587
878700,1015960
291802,1761788
855474,1161546
608514,1309628
1615526,1212055
848449,1265659
1460222,215843
923930,989429
1396869,631913
821190,1275909
812931,1662402
1681633,103221
651124,574179
1051784,1547255
452688,167073
147606,499097
943638,1466420
1160885,1820552
87884,140810
172019,621445
182676,242136
1792789,1426560
1859889,1076759
1304778,171631
1645578,598413
1471837,910031
1713539,638900
1079081,1757565
806467,446224
1514064,949350
762290,781951
1344264,1481490
622459,268496
1073936,141982
1850256,1032385
250336,1638873
1430399,729417
1827929,769336
166680,1732122
831312,408382
799584,363963
939932,1440368
810349,1816282
1733392,1291014
1582468,1102865
25359,1589102
1717575,634165
1594428,1025084
893064,872043
1506231,586512
44311,1327356
1583823,593776
1417383,1589578
109018,1447916
587967,1409962
615073,263972
1423190,280233
1356809,1174265
1435270,1713838
